secname,the_geom,year_vol,shape_leng,volume
CRWCHLD16,"MULTILINESTRING ((-114.118047 51.021506, -114.118047 51.021106, -114.118041 51.020709, -114.118044 51.02014, -114.118046 51.019511, -114.118049 51.018838, -114.118048 51.018468, -114.118047 51.018128, -114.118048 51.017695, -114.118037 51.017286, -114.11804 51.017056, -114.118061 51.016618, -114.118108 51.016025, -114.118141 51.015407, -114.118153 51.014984, -114.118152 51.014428, -114.118128 51.013797, -114.118114 51.012531))",2016,998.488132938,94000
39AVNE4,"MULTILINESTRING ((-113.987444 51.088852, -113.986719 51.088852, -113.986517 51.08885, -113.986372 51.088815, -113.986224 51.088798, -113.985792 51.088777, -113.985505 51.088752))",2016,137.005472339,16000
40AVN12,"MULTILINESTRING ((-114.083608 51.088783, -114.083598 51.088783), (-114.083608 51.088783, -114.083095 51.088782, -114.082207 51.088777, -114.080914 51.088785, -114.079915 51.088786, -114.079338 51.088768, -114.078237 51.088733, -114.077362 51.08862, -114.077113 51.088587, -114.076586 51.088477, -114.07604 51.088333, -114.073459 51.087651, -114.072885 51.087501, -114.072422 51.087379, -114.072362 51.087377, -114.072304 51.087376, -114.072254 51.087379, -114.072206 51.087383, -114.07198 51.08739, -114.071804 51.087394, -114.07161 51.087396), (-114.083644 51.088783, -114.083608 51.088783), (-114.085512 51.088841, -114.085464 51.088824, -114.085408 51.088808, -114.08535 51.088794, -114.085285 51.088788, -114.084672 51.088787, -114.083952 51.088785, -114.083608 51.088783))",2016,1006.80508507,7000
BONA1A,"MULTILINESTRING ((-114.060129 50.952163, -114.060153 50.952268, -114.060157 50.952368, -114.06017 50.95245, -114.060189 50.95254, -114.060216 50.952642, -114.060253 50.952783, -114.060302 50.952944, -114.06038 50.953134, -114.060451 50.953257, -114.060534 50.953362, -114.060627 50.953472, -114.060723 50.953591))",2016,165.999999999,14000
CRWCHLD17,"MULTILINESTRING ((-114.118114 51.012531, -114.118114 51.011158, -114.118115 51.010272, -114.118095 51.009942, -114.118091 51.009738, -114.118072 51.009524, -114.118059 51.009338, -114.118055 51.009015, -114.118067 51.008757, -114.118075 51.008666, -114.118118 51.008099, -114.118115 51.00723, -114.118114 51.006056, -114.118116 51.004889, -114.118089 51.004692, -114.118062 51.004404, -114.118046 51.00419, -114.118032 51.003777, -114.118033 51.003418, -114.118047 51.003019, -114.118053 51.00267, -114.118063 51.002442, -114.11808 51.0022, -114.118101 51.001942, -114.11811 51.001736, -114.118116 51.001517, -114.118122 51.001355, -114.118116 51.000957, -114.118108 51.000736, -114.118114 51.000638, -114.118093 51.000403, -114.118064 51.000012))",2016,1393.15229417,93000
CENTRE13_G,"MULTILINESTRING ((-114.063388 51.040486, -114.063477 51.039544))",2016,104.967453551,3000
16AV/TCH11B,"MULTILINESTRING ((-114.059927 51.066979, -114.057615 51.06698, -114.056159 51.066981))",2016,264.097123749,53000
CNTRYHILLS9A,"MULTILINESTRING ((-114.052397 51.154138, -114.051652 51.154139, -114.050673 51.154141, -114.049576 51.154142, -114.049185 51.154146, -114.04885 51.154147, -114.048527 51.154147, -114.048121 51.154147, -114.04798 51.154147, -114.047684 51.154148, -114.047455 51.154148, -114.047272 51.154149, -114.046898 51.154151, -114.046527 51.154152, -114.046199 51.154152, -114.046009 51.154152, -114.04566 51.154152, -114.045434 51.154153, -114.045137 51.154153, -114.044916 51.154155, -114.044546 51.154157, -114.044014 51.154158, -114.043401 51.154159, -114.042943 51.154161, -114.042509 51.154162))",2016,691.768376708,26000
6AVS9,"MULTILINESTRING ((-114.067833 51.047586, -114.068477 51.047594, -114.069096 51.047615, -114.069706 51.047632, -114.070246 51.047645))",2016,169.375014512,19000
36STNEA1,"MULTILINESTRING ((-113.981643 51.1132, -113.981635 51.113411, -113.981648 51.114923, -113.981655 51.115667, -113.981655 51.116351, -113.981647 51.117339, -113.981654 51.118042, -113.981658 51.118851, -113.981653 51.119642, -113.981661 51.120818, -113.981666 51.122099, -113.981674 51.123273, -113.981674 51.124082, -113.981673 51.124242, -113.981669 51.124266, -113.98165 51.124342, -113.981638 51.124389, -113.981626 51.124434, -113.981598 51.124491, -113.981582 51.124532, -113.981553 51.124577, -113.981522 51.124622, -113.981483 51.124675, -113.981436 51.124725, -113.9814 51.124764, -113.981275 51.124903, -113.98114 51.125061, -113.981107 51.125105, -113.981076 51.125198))",2016,1343.83420809,13000
64AVNE8,"MULTILINESTRING ((-113.955875 51.110565, -113.955039 51.110566, -113.95213 51.110568, -113.950836 51.110567, -113.949844 51.110568, -113.947505 51.110569, -113.947026 51.11057, -113.94685 51.110571))",2016,631.982095102,15000
17AVSE7,"MULTILINESTRING ((-113.939314 51.03792, -113.940145 51.037919, -113.941034 51.037919, -113.942233 51.037916, -113.942672 51.037916, -113.942816 51.037914))",2016,245.577042459,28000
5AVS6,"MULTILINESTRING ((-114.073678 51.048696, -114.071479 51.048634))",2016,154.380094364,17000
PEIGAN1,"MULTILINESTRING ((-113.999262 51.015399, -113.99955 51.015391, -113.999597 51.01539, -114.000245 51.015362, -114.000724 51.015334, -114.001437 51.015275, -114.001631 51.015259, -114.001883 51.015234, -114.002075 51.015215, -114.002241 51.0152, -114.002355 51.015189, -114.002448 51.015183))",2016,224.985724329,27000
STONEY6A,"MULTILINESTRING ((-114.14045 51.152164, -114.140127 51.152153, -114.13976 51.152142, -114.139394 51.15213, -114.139028 51.152119, -114.13833 51.15211, -114.137632 51.152102, -114.136934 51.152093, -114.136236 51.152085, -114.135828 51.152096, -114.135419 51.152108, -114.135011 51.15212, -114.134602 51.152131, -114.134193 51.152143, -114.133785 51.152155, -114.133376 51.152167, -114.132968 51.152178, -114.132532 51.152213, -114.132097 51.152247, -114.131662 51.152281, -114.131226 51.152315, -114.130861 51.152366, -114.130495 51.152416, -114.13013 51.152466, -114.129764 51.152517, -114.129442 51.152565, -114.12912 51.152613, -114.128847 51.152654, -114.128547 51.152699, -114.128264 51.152742, -114.127985 51.152784, -114.127762 51.152817, -114.127589 51.152844, -114.127334 51.152893, -114.127071 51.152944, -114.126704 51.153016, -114.126291 51.153096, -114.125864 51.15318, -114.125535 51.153244, -114.125087 51.153331, -114.124687 51.153415, -114.124231 51.153522, -114.123838 51.153615, -114.123445 51.153707, -114.12315 51.153777, -114.122566 51.153914, -114.122337 51.153988, -114.122127 51.154059, -114.121885 51.15414, -114.12132 51.154329, -114.120754 51.154518, -114.120366 51.154664, -114.12 51.154803, -114.119634 51.154942, -114.119268 51.155081, -114.118964 51.155216, -114.118661 51.15535, -114.118357 51.155485, -114.118053 51.155619, -114.11775 51.155754, -114.117446 51.155888, -114.117142 51.156023, -114.116839 51.156157, -114.116334 51.156424, -114.11583 51.15669, -114.115326 51.156957, -114.114822 51.157223, -114.114456 51.15743, -114.11409 51.157636, -114.113724 51.157842, -114.113359 51.158048, -114.113099 51.158238, -114.11284 51.158428))",2016,2129.1828949,79000
14STNW8B,"MULTILINESTRING ((-114.094589 51.068814, -114.0946 51.069125, -114.094608 51.069355, -114.094619 51.069544, -114.094641 51.069758, -114.094652 51.069911, -114.094659 51.070294, -114.094661 51.070395, -114.094672 51.070421, -114.094712 51.070486, -114.094736 51.070527, -114.094723 51.070975, -114.094729 51.071425, -114.094728 51.071869, -114.094728 51.071909, -114.094729 51.072315, -114.094729 51.072355, -114.09473 51.072762, -114.09473 51.072802, -114.094731 51.073209, -114.094731 51.073248, -114.094732 51.073776, -114.094733 51.074277))",2016,608.754012472,23000
50AVS2,"MULTILINESTRING ((-114.081366 51.008708, -114.0812 51.008716, -114.080595 51.008716, -114.078886 51.008717, -114.076422 51.008717, -114.073973 51.008718, -114.071491 51.008718, -114.070054 51.008718, -114.069283 51.008718, -114.06789 51.008719, -114.067694 51.008729))",2016,959.576591142,6000
26AVS4,"MULTILINESTRING ((-114.115174 51.03042, -114.114376 51.030424, -114.111918 51.030427, -114.109461 51.030429, -114.107196 51.030431, -114.107001 51.030431, -114.104544 51.030432, -114.104478 51.030433, -114.104056 51.030433, -114.10342 51.030433, -114.102811 51.030434, -114.102074 51.030435, -114.101715 51.030435, -114.099604 51.030437, -114.099424 51.030437, -114.098233 51.030438, -114.097142 51.030439, -114.097089 51.030439, -114.095917 51.03044, -114.094683 51.030441))",2016,1437.31457884,9000
49AVNE1,"MULTILINESTRING ((-114.036461 51.097328, -114.034934 51.097327, -114.034863 51.09733, -114.034749 51.097331, -114.034644 51.09734, -114.034553 51.097352, -114.03446 51.097368, -114.034379 51.097387, -114.034299 51.097408, -114.03421 51.097438, -114.033727 51.097614, -114.033659 51.097623, -114.033578 51.097627, -114.033513 51.097631, -114.033457 51.097626, -114.033404 51.097616, -114.033355 51.097596, -114.033316 51.097574, -114.033294 51.097555, -114.033271 51.097533, -114.033255 51.0975, -114.033229 51.097418))",2016,248.35961241,15000
BEDDING1B,"MULTILINESTRING ((-114.105916 51.153563, -114.104 51.152944, -114.103347 51.152733, -114.102642 51.152473, -114.102075 51.152238, -114.101524 51.151975, -114.100899 51.151644, -114.10022 51.151228, -114.099773 51.150919, -114.099264 51.150519, -114.098759 51.150067, -114.098503 51.14981, -114.097835 51.149128, -114.097457 51.148742))",2016,816.77068423,42000
DEERFOOT12,"MULTILINESTRING ((-114.035078 50.987196, -114.035076 50.987204, -114.035032 50.987461, -114.034995 50.987673, -114.034964 50.987886, -114.034937 50.98812, -114.03492 50.988291, -114.034903 50.988523, -114.034896 50.988733, -114.034889 50.98891, -114.034883 50.989125, -114.034879 50.989387, -114.03488 50.989746, -114.034883 50.990029, -114.034884 50.990117, -114.034884 50.99089, -114.034891 50.991668, -114.034896 50.992452, -114.034896 50.992735))",2016,616.711536306,115000
12MILE4,"MULTILINESTRING ((-114.257475 51.148528, -114.257476 51.148839, -114.257478 51.149151, -114.25748 51.149462, -114.257481 51.149774, -114.257474 51.150794, -114.257479 51.151353, -114.257483 51.15237, -114.257485 51.153968, -114.257483 51.154018, -114.257472 51.154069, -114.257445 51.154139))",2016,624.514781307,6000
75AVSW1,"MULTILINESTRING ((-114.094726 50.988175, -114.094841 50.988174, -114.094967 50.988175, -114.095484 50.988175, -114.095723 50.988173, -114.09591 50.988184, -114.096124 50.988171, -114.09625 50.98817))",2016,107.108626672,11000
12AVNW1B,"MULTILINESTRING ((-114.06747 51.063367, -114.06501 51.06336))",2016,172.42196943,7000
SARCEE(N)7,"MULTILINESTRING ((-114.16243 51.160027, -114.162507 51.160467, -114.162761 51.161536, -114.16294 51.162652))",2016,294.315632454,8000
19STNE1C,"MULTILINESTRING ((-114.013325 51.067035, -114.013319 51.067206, -114.013326 51.067722, -114.013325 51.068077, -114.013323 51.068231, -114.013329 51.068364, -114.013341 51.068491, -114.013353 51.068664, -114.013361 51.06875, -114.013375 51.068794, -114.013398 51.068852, -114.013439 51.068908))",2016,209.301141144,14000
CRANSTONBV2,"MULTILINESTRING ((-113.985172 50.891918, -113.985214 50.891992, -113.985262 50.892073, -113.985308 50.892144, -113.98537 50.892237, -113.985476 50.892381, -113.985518 50.892433, -113.985624 50.892558, -113.985679 50.89262, -113.985798 50.892745, -113.985863 50.89281, -113.985956 50.892896, -113.986038 50.89297, -113.986119 50.893037, -113.986209 50.893111, -113.986321 50.893198, -113.986411 50.893264, -113.986506 50.89333, -113.9866 50.893394, -113.986676 50.893442, -113.986761 50.893495, -113.986853 50.89355, -113.986928 50.893593, -113.986989 50.893627, -113.987103 50.893689))",2016,242.299884277,14000
MACLEOD2A,"MULTILINESTRING ((-114.057908 51.04825, -114.057842 51.04919))",2016,104.709581271,7000
BARLOW0,"MULTILINESTRING ((-114.001609 51.139682, -114.001609 51.139863, -114.00161 51.139884, -114.001612 51.139907, -114.001615 51.139927, -114.001619 51.139945, -114.001627 51.13997, -114.001639 51.139999, -114.001688 51.140111, -114.001693 51.143371, -114.001684 51.150824), (-114.001688 51.150764, -114.001688 51.150778, -114.001688 51.150792, -114.001688 51.150831, -114.001688 51.15087, -114.001689 51.150884, -114.001684 51.151601, -114.001684 51.152378, -114.001684 51.153155, -114.001688 51.15408, -114.001688 51.154333))",2016,1637.12721972,9000
106AVSE1,"MULTILINESTRING ((-113.981288 50.957841, -113.981238 50.957841, -113.981169 50.957841, -113.981061 50.957841, -113.980962 50.957842, -113.980844 50.957842, -113.980683 50.957843, -113.980549 50.957842, -113.980441 50.957843, -113.980328 50.957843, -113.980176 50.957843, -113.980024 50.957843, -113.979823 50.957844, -113.979574 50.957844, -113.979367 50.957845, -113.979199 50.957845, -113.978938 50.957845, -113.97881 50.957845, -113.978726 50.957845, -113.978662 50.957846, -113.978612 50.95785, -113.978551 50.957856, -113.978495 50.957867, -113.978427 50.957882, -113.978378 50.957892, -113.978263 50.957893, -113.978114 50.957892, -113.977998 50.957892, -113.977884 50.957893, -113.977753 50.957894, -113.977528 50.957893, -113.977295 50.957894, -113.977147 50.957894, -113.977015 50.957894, -113.976895 50.957894, -113.976799 50.957895, -113.976665 50.957895, -113.976573 50.957894, -113.976423 50.957895, -113.976188 50.957895, -113.975974 50.957896, -113.975795 50.957896, -113.975635 50.957896, -113.975507 50.957896, -113.975343 50.957897, -113.975159 50.957896, -113.974912 50.957897, -113.974756 50.957897, -113.974629 50.957897, -113.974549 50.957898, -113.974407 50.957897, -113.974317 50.957898, -113.974234 50.957898, -113.974159 50.957898, -113.974077 50.957898))",2016,507.320869099,14000
90AVSE2,"MULTILINESTRING ((-113.97579 50.972295, -113.974749 50.972295, -113.973709 50.972296, -113.972668 50.972296, -113.971628 50.972297, -113.971217 50.972297, -113.970805 50.972297, -113.970394 50.972297, -113.969983 50.972297, -113.966016 50.972297, -113.965117 50.972299, -113.964702 50.972298, -113.964175 50.972297, -113.96308 50.972296, -113.962241 50.972296, -113.961016 50.972297, -113.959093 50.972296, -113.95837 50.972289))",2016,1223.40576668,5000
11AVS14,"MULTILINESTRING ((-114.053414 51.042111, -114.05587 51.042181, -114.058338 51.042251))",2016,345.645096664,9000
27AVNE4,"MULTILINESTRING ((-114.011649 51.0769, -114.010254 51.076883, -114.009044 51.076867, -114.008219 51.07687, -114.007273 51.076873, -114.007079 51.076852, -114.006978 51.076841, -114.006904 51.076832, -114.006847 51.076828, -114.006755 51.076826, -114.006535 51.076821, -114.006284 51.076815, -114.006071 51.076814, -114.005801 51.076813, -114.005559 51.076811, -114.005088 51.076811, -114.004958 51.076811))",2016,469.375608432,14000
52STNE11,"MULTILINESTRING ((-113.958355 51.008742, -113.958356 51.010605, -113.958357 51.010927, -113.958357 51.01111, -113.958296 51.014952))",2016,690.750105712,27000
BLACKF5,"MULTILINESTRING ((-114.052214 50.993847, -114.052008 50.994165, -114.051788 50.9945, -114.051651 50.994699, -114.051532 50.994889, -114.051439 50.995044, -114.051351 50.995204, -114.051284 50.995313, -114.051129 50.995555, -114.050937 50.995852, -114.050745 50.996139, -114.050506 50.996512, -114.050318 50.996796, -114.050038 50.997232, -114.049838 50.997539, -114.049685 50.997775, -114.049503 50.998027, -114.049328 50.998284, -114.049202 50.998481, -114.049161 50.998547, -114.049038 50.998764, -114.048932 50.998964, -114.048867 50.999119, -114.048782 50.999347, -114.048717 50.999563, -114.04868 50.999787, -114.048652 50.999939, -114.048662 51.00007, -114.048663 51.000291, -114.048677 51.000499, -114.048685 51.000678, -114.048677 51.000891, -114.04868 51.00113, -114.048667 51.001354))",2016,882.146869118,57000
10STW2,"MULTILINESTRING ((-114.085944 51.057112, -114.08594 51.056808, -114.085937 51.056621, -114.085923 51.055604, -114.08592 51.055402, -114.085901 51.054051))",2016,340.458033064,13000
DEERFOOT1A,"MULTILINESTRING ((-114.001215 51.175384, -114.001223 51.176238, -114.00121 51.178395, -114.001203 51.179849, -114.00121 51.181067, -114.001208 51.182588, -114.001214 51.183532))",2016,906.464547534,102000
BANFFTRNW1,"MULTILINESTRING ((-114.112354 51.067056, -114.112421 51.067285, -114.112675 51.067451, -114.112931 51.067608, -114.113308 51.067886, -114.113491 51.068019, -114.114555 51.069361, -114.115976 51.071132))",2016,524.42612098,8000
49STNW1,"MULTILINESTRING ((-114.158594 51.088297, -114.158611 51.088235, -114.158616 51.088204, -114.15866 51.087993, -114.158712 51.087762, -114.158779 51.087497, -114.158806 51.087369, -114.15885 51.087151, -114.158877 51.086966, -114.158911 51.086727, -114.158974 51.086463, -114.158986 51.086404, -114.158991 51.086381, -114.15904 51.086155, -114.159066 51.086039, -114.159086 51.085929, -114.159099 51.085829, -114.159113 51.085706, -114.159119 51.085598, -114.159126 51.085506, -114.15912 51.085442, -114.159116 51.085377, -114.159102 51.085278, -114.159075 51.085154, -114.159054 51.085061, -114.159033 51.084974, -114.159001 51.084882, -114.15889 51.084542, -114.158852 51.0844, -114.158823 51.08432, -114.158763 51.08415, -114.158705 51.084002, -114.158642 51.083826, -114.158567 51.083613, -114.158462 51.083315, -114.158442 51.083249, -114.158424 51.083163, -114.158416 51.083118, -114.158406 51.08309, -114.158403 51.083072, -114.15839 51.083004, -114.158359 51.0829, -114.158301 51.082723, -114.158248 51.082576, -114.158154 51.082333, -114.158101 51.082202, -114.158049 51.082093, -114.158002 51.082012, -114.15795 51.081928, -114.157897 51.081853, -114.157844 51.081791, -114.157792 51.081741, -114.157748 51.081712, -114.157665 51.081661, -114.15761 51.08163, -114.157554 51.081601, -114.157493 51.081574, -114.157431 51.081549, -114.157302 51.081506, -114.157166 51.081471, -114.157058 51.081446, -114.156961 51.081431, -114.156851 51.081418, -114.156661 51.081407))",2016,833.684460243,11000
